shoulder,wrist,tp,fp
0.06304744303797467,0.2460406075949367,25,25
0.06304744303797467,0.2605033639240506,25,25
0.06304744303797467,0.2749661202531645,25,25
0.06304744303797467,0.28942887658227845,26,26
0.06304744303797467,0.3038916329113924,26,26
0.06304744303797467,0.3183543892405063,26,26
0.06304744303797467,0.3328171455696202,26,26
0.06304744303797467,0.34727990189873414,26,26
0.06304744303797467,0.36174265822784807,27,27
0.06304744303797467,0.376205414556962,27,27
0.06304744303797467,0.3906681708860759,27,27
0.06304744303797467,0.40513092721518984,27,27
0.06304744303797467,0.41959368354430376,27,27
0.06304744303797467,0.4340564398734177,27,27
0.06304744303797467,0.4485191962025316,27,27
0.06304744303797467,0.46298195253164554,27,27
0.06304744303797467,0.47744470886075946,27,27
0.06304744303797467,0.4919074651898734,27,27
0.06304744303797467,0.5063702215189873,27,27
0.06304744303797467,0.5208329778481012,27,27
0.06304744303797467,0.5352957341772152,27,27
0.06304744303797467,0.5497584905063291,27,27
0.06304744303797467,0.564221246835443,27,27
0.06304744303797467,0.5786840031645569,27,27
0.06304744303797467,0.5931467594936709,27,27
0.06304744303797467,0.6076095158227848,27,27
0.06304744303797467,0.6220722721518986,28,28
0.06304744303797467,0.6365350284810126,28,28
0.06304744303797467,0.6509977848101266,28,28
0.06304744303797467,0.6654605411392405,28,28
0.06304744303797467,0.6799232974683543,28,28
0.06304744303797467,0.6943860537974683,28,28
0.06304744303797467,0.7088488101265823,28,28
0.06304744303797467,0.7233115664556962,28,28
0.06304744303797467,0.73777432278481,28,28
0.06304744303797467,0.752237079113924,28,28
0.06304744303797467,0.766699835443038,28,28
0.06304744303797467,0.7811625917721519,28,28
0.06304744303797467,0.7956253481012657,28,28
0.06304744303797467,0.8100881044303797,28,28
0.06304744303797467,0.8245508607594937,28,28
0.06304744303797467,0.8390136170886076,28,28
0.06304744303797467,0.8534763734177214,28,28
0.06304744303797467,0.8679391297468354,28,28
0.06304744303797467,0.8824018860759494,28,28
0.06304744303797467,0.8968646424050633,28,28
0.06304744303797467,0.9113273987341771,28,28
0.06304744303797467,0.9257901550632911,28,28
0.06304744303797467,0.9402529113924051,28,28
0.06304744303797467,0.954715667721519,28,28
0.06304744303797467,0.9691784240506328,28,28
0.06304744303797467,0.9836411803797468,28,28
0.06304744303797467,0.9981039367088608,28,28
0.06304744303797467,1.0125666930379746,28,28
0.06304744303797467,1.0270294493670886,28,28
0.06304744303797467,1.0414922056962026,28,28
0.06304744303797467,1.0559549620253166,28,28
0.06304744303797467,1.0704177183544306,28,28
0.06304744303797467,1.0848804746835443,28,28
0.06304744303797467,1.0993432310126583,28,28
0.06304744303797467,1.1138059873417723,28,28
0.06304744303797467,1.128268743670886,28,28
0.06304744303797467,1.1427315,28,28
0.07562623164556961,0.00017375,0,0
0.07562623164556961,0.014636506329113924,0,0
0.07562623164556961,0.029099262658227848,3,3
0.07562623164556961,0.04356201898734177,4,4
0.07562623164556961,0.058024775316455696,4,4
0.07562623164556961,0.07248753164556962,4,4
0.07562623164556961,0.08695028797468354,4,4
0.07562623164556961,0.10141304430379747,4,4
0.07562623164556961,0.11587580063291139,4,4
0.07562623164556961,0.13033855696202531,4,4
